Price,Units Ordered,Inventory Level,Discount,Holiday/Promotion,Competitor Pricing,valor_real,prediccion,probabilidad_alta_demanda,clasificacion_real,clasificacion_predicha
96.91,73,350,5,1,95.24,1,1,0.6595095237244547,Alta demanda,Alta demanda
40.03,63,372,0,1,39.53,0,1,0.7086400782993456,Demanda normal,Alta demanda
33.47,90,372,0,0,38.34,1,1,0.7081966471837099,Alta demanda,Alta demanda
46.41,89,105,10,0,49.16,0,0,0.17580173508156147,Demanda normal,Demanda normal
66.19,97,317,0,1,64.83,1,1,0.5923538018383945,Alta demanda,Alta demanda
65.68,169,494,20,1,70.66,0,1,0.8826726253739545,Demanda normal,Alta demanda
19.32,138,274,0,0,22.56,0,1,0.501147153193374,Demanda normal,Alta demanda
61.75,58,144,15,1,60.73,1,0,0.2338497359422793,Alta demanda,Demanda normal
74.91,136,252,5,1,73.2,1,0,0.4462955040523937,Alta demanda,Demanda normal
47.02,33,285,5,1,48.16,0,1,0.5235084862086794,Demanda normal,Alta demanda
55.22,101,130,20,1,55.52,0,0,0.21389647727024852,Demanda normal,Demanda normal
91.37,56,329,20,1,95.57,0,1,0.619777442229144,Demanda normal,Alta demanda
12.22,69,440,0,0,11.92,1,1,0.8205791845818093,Alta demanda,Alta demanda
12.39,161,260,0,0,13.74,0,0,0.47083763545883567,Demanda normal,Demanda normal
41.31,161,465,10,0,44.99,1,1,0.8518100539424787,Alta demanda,Alta demanda
11.59,86,228,20,1,7.56,1,0,0.4060097038012451,Alta demanda,Demanda normal
86.39,142,395,5,0,81.83,0,1,0.746063474584876,Demanda normal,Alta demanda
42.89,59,193,20,0,42.61,1,0,0.3255784509800585,Alta demanda,Demanda normal
34.96,97,215,5,0,32.64,0,0,0.36860093158239626,Demanda normal,Demanda normal
33.88,199,68,5,1,30.77,0,0,0.13406288169890007,Demanda normal,Demanda normal
73.65,44,456,5,0,75.3,1,1,0.8366102720116937,Alta demanda,Alta demanda
37.21,184,85,0,1,38.48,0,0,0.15172832711993925,Demanda normal,Demanda normal
45.85,25,292,15,1,43.84,0,1,0.542831942519008,Demanda normal,Alta demanda
96.99,162,343,5,1,97.58,0,1,0.6462976166295272,Demanda normal,Alta demanda
69.61,174,295,20,1,68.55,1,1,0.5501972723588433,Alta demanda,Alta demanda
75.38,49,329,15,1,76.38,0,1,0.6206824529233476,Demanda normal,Alta demanda
36.01,156,461,10,1,37.68,1,1,0.848405621406549,Alta demanda,Alta demanda
62.61,192,152,20,1,64.03,1,0,0.2499098633448178,Alta demanda,Demanda normal
46.97,83,118,15,1,45.39,0,0,0.19573682808915446,Demanda normal,Demanda normal
11.21,23,472,0,1,15.01,1,1,0.8599292030519157,Alta demanda,Alta demanda
13.47,153,497,0,0,13.11,1,1,0.885525207400871,Alta demanda,Alta demanda
31.87,20,338,20,0,31.9,1,1,0.645434658637316,Alta demanda,Alta demanda
70.97,144,239,10,1,68.77,0,0,0.4194813388080137,Demanda normal,Demanda normal
33.9,38,467,10,1,34.21,1,1,0.8544816409329361,Alta demanda,Alta demanda
65.73,45,316,5,0,62.9,0,1,0.5894269592531723,Demanda normal,Alta demanda
84.57,120,423,0,1,84.41,1,1,0.7910787024795367,Alta demanda,Alta demanda
54.13,181,186,0,1,49.62,1,0,0.30836597051175463,Alta demanda,Demanda normal
44.75,167,247,20,1,44.92,0,0,0.4445828774863582,Demanda normal,Demanda normal
55.77,103,65,0,0,56.16,0,0,0.12711980859666838,Demanda normal,Demanda normal
44.67,83,52,15,1,40.48,0,0,0.11780589780253378,Demanda normal,Demanda normal
31.78,198,499,10,0,31.0,1,1,0.8878549981590431,Alta demanda,Alta demanda
46.63,162,172,5,1,44.36,1,0,0.28357372248117735,Alta demanda,Demanda normal
56.66,197,217,20,0,56.93,0,0,0.3757099240516492,Demanda normal,Demanda normal
38.13,181,271,5,1,36.55,0,0,0.4957764748112051,Demanda normal,Demanda normal
25.35,186,439,20,0,26.52,0,1,0.8229348395309763,Demanda normal,Alta demanda
43.22,97,488,0,0,40.39,1,1,0.8746311690183847,Alta demanda,Alta demanda
16.96,96,147,15,0,18.47,1,0,0.24291836864792316,Alta demanda,Demanda normal
89.81,133,69,20,0,89.48,0,0,0.1320379117407716,Demanda normal,Demanda normal
92.22,130,105,20,0,95.66,0,0,0.17403097336541545,Demanda normal,Demanda normal
97.48,54,389,20,1,97.27,1,1,0.7376618074300685,Alta demanda,Alta demanda
90.24,30,56,15,0,89.12,0,0,0.11759628449279257,Demanda normal,Demanda normal
14.22,90,443,15,1,11.88,1,1,0.8283310547133242,Alta demanda,Alta demanda
28.96,63,449,10,1,30.76,1,1,0.8334363360177185,Alta demanda,Alta demanda
76.09,49,250,5,1,73.93,1,0,0.44011706296653497,Alta demanda,Demanda normal
17.15,169,131,5,0,21.71,0,0,0.21563684792054524,Demanda normal,Demanda normal
97.04,103,50,0,1,95.83,0,0,0.11089641522894644,Demanda normal,Demanda normal
78.24,85,185,10,1,76.71,0,0,0.3043623661598119,Demanda normal,Demanda normal
90.58,193,339,5,1,87.68,1,1,0.6395655013575497,Alta demanda,Alta demanda
51.55,52,380,0,1,52.67,0,1,0.7218326641653594,Demanda normal,Alta demanda
28.98,52,343,15,0,33.83,1,1,0.6549468104748392,Alta demanda,Alta demanda
87.87,45,149,10,0,83.54,0,0,0.2369824149422155,Demanda normal,Demanda normal
45.92,180,412,5,0,42.89,1,1,0.7789406058214832,Alta demanda,Alta demanda
91.04,26,242,10,0,87.87,1,0,0.41968994667358,Alta demanda,Demanda normal
16.96,56,142,10,1,19.6,1,0,0.23404846528928844,Alta demanda,Demanda normal
87.22,47,143,20,1,88.08,0,0,0.23036603521033017,Demanda normal,Demanda normal
90.53,45,417,15,1,87.07,0,1,0.7837574785185198,Demanda normal,Alta demanda
65.52,182,359,20,0,64.61,0,1,0.6861789604231254,Demanda normal,Alta demanda
56.86,24,269,5,0,52.52,0,0,0.4842337932516294,Demanda normal,Demanda normal
31.4,37,421,10,1,28.45,0,1,0.7945847556616298,Demanda normal,Alta demanda
61.49,129,436,0,0,61.32,1,1,0.8112773358447403,Alta demanda,Alta demanda
36.75,193,317,5,0,36.19,1,1,0.5982141554019874,Alta demanda,Alta demanda
61.46,55,376,20,1,65.32,1,1,0.7182227661889027,Alta demanda,Alta demanda
67.8,89,135,0,0,63.05,1,0,0.2151201615119084,Alta demanda,Demanda normal
44.49,20,457,15,1,42.21,1,1,0.8426901600267731,Alta demanda,Alta demanda
13.8,66,196,15,1,15.76,1,0,0.3354698023677515,Alta demanda,Demanda normal
49.72,104,324,5,1,49.64,1,1,0.6115708664073882,Alta demanda,Alta demanda
87.71,84,173,15,1,87.46,0,0,0.2817052413559779,Demanda normal,Demanda normal
24.28,120,164,10,1,26.52,0,0,0.2720017597346019,Demanda normal,Demanda normal
77.94,81,159,10,0,74.97,0,0,0.25542261713174685,Demanda normal,Demanda normal
75.02,106,494,10,0,75.13,1,1,0.8797935660712723,Alta demanda,Alta demanda
73.0,175,199,0,1,76.9,1,0,0.33101914769609425,Alta demanda,Demanda normal
78.14,39,196,20,1,79.87,1,0,0.3278662697510126,Alta demanda,Demanda normal
39.88,159,145,5,0,36.45,0,0,0.23588915031709,Demanda normal,Demanda normal
72.86,29,126,0,0,77.11,0,0,0.19993815408549942,Demanda normal,Demanda normal
77.07,189,265,10,0,72.68,1,0,0.4766016369166268,Alta demanda,Demanda normal
39.06,120,155,0,0,37.29,0,0,0.2510160995958113,Demanda normal,Demanda normal
93.75,196,88,0,0,97.42,0,0,0.1500756740892276,Demanda normal,Demanda normal
75.75,179,413,20,1,71.14,1,1,0.7818252920620042,Alta demanda,Alta demanda
90.93,23,353,5,0,91.27,1,1,0.66408809975557,Alta demanda,Alta demanda
17.92,108,252,5,0,19.64,0,0,0.45246129065255697,Demanda normal,Demanda normal
17.11,35,391,0,0,21.39,1,1,0.7438704571827814,Alta demanda,Alta demanda
46.35,57,181,0,0,45.9,0,0,0.29625639979096013,Demanda normal,Demanda normal
92.33,167,212,20,1,89.7,0,0,0.361277280080648,Demanda normal,Demanda normal
67.66,139,313,20,1,63.19,1,1,0.5903778725499707,Alta demanda,Alta demanda
33.44,179,214,5,0,29.78,1,0,0.3681520943119789,Alta demanda,Demanda normal
63.98,165,95,10,0,60.81,0,0,0.16251900150074972,Demanda normal,Demanda normal
88.14,20,402,15,0,90.5,1,1,0.7580955135266095,Alta demanda,Alta demanda
65.1,183,68,20,0,68.68,0,0,0.13296707795291743,Demanda normal,Demanda normal
27.0,159,179,5,0,26.07,0,0,0.29774835128432364,Demanda normal,Demanda normal
66.04,165,396,20,0,61.5,1,1,0.7539277458482331,Alta demanda,Alta demanda
64.67,88,201,10,1,65.68,1,0,0.3378287260073136,Alta demanda,Demanda normal
22.79,38,482,15,0,27.67,0,1,0.8712815023356437,Demanda normal,Alta demanda
22.06,77,220,5,0,23.97,0,0,0.3804618004640457,Demanda normal,Demanda normal
92.33,78,91,0,1,91.91,0,0,0.15360813207815302,Demanda normal,Demanda normal
86.2,197,195,10,0,89.33,0,0,0.3230199094852927,Demanda normal,Demanda normal
94.45,161,131,20,1,90.5,0,0,0.2124096808420036,Demanda normal,Demanda normal
12.68,72,237,5,0,8.78,0,0,0.41939082637391695,Demanda normal,Demanda normal
94.94,117,278,0,0,98.29,1,0,0.4985037122563659,Alta demanda,Demanda normal
84.67,154,341,15,1,86.56,0,1,0.6464794788619374,Demanda normal,Alta demanda
29.27,53,181,0,1,31.09,0,0,0.2995187678603926,Demanda normal,Demanda normal
52.0,116,349,15,0,54.27,1,1,0.6653321995451866,Alta demanda,Alta demanda
20.79,168,140,0,1,24.43,0,0,0.22950875129416726,Demanda normal,Demanda normal
31.35,140,196,5,1,33.04,1,0,0.33150996813724676,Alta demanda,Demanda normal
69.25,94,123,0,0,67.86,0,0,0.19695227546097166,Demanda normal,Demanda normal
36.19,172,142,5,1,39.14,1,0,0.2323132763333026,Alta demanda,Demanda normal
14.04,173,466,5,0,17.99,1,1,0.8543191101514662,Alta demanda,Alta demanda
51.68,131,331,20,0,51.19,1,1,0.6297857434288627,Alta demanda,Alta demanda
62.54,68,338,0,0,67.02,1,1,0.635836644755367,Alta demanda,Alta demanda
96.96,75,89,5,0,101.81,0,0,0.15064852179645385,Demanda normal,Demanda normal
95.42,149,233,0,1,97.83,1,0,0.3993624879202767,Alta demanda,Demanda normal
81.02,149,344,20,1,80.54,1,1,0.654727793602009,Alta demanda,Alta demanda
39.38,168,84,15,0,35.97,0,0,0.15205246258662639,Demanda normal,Demanda normal
93.68,100,454,5,0,93.89,1,1,0.833044150892377,Alta demanda,Alta demanda
34.89,64,383,20,1,31.73,0,1,0.7346683185001975,Demanda normal,Alta demanda
50.38,132,495,0,0,50.06,1,1,0.8811981101069796,Alta demanda,Alta demanda
83.31,140,482,0,1,85.29,1,1,0.8666301266686118,Alta demanda,Alta demanda
62.22,129,391,15,1,58.83,1,1,0.7452442162968606,Alta demanda,Alta demanda
90.89,126,168,20,0,93.55,0,0,0.2725923429084825,Demanda normal,Demanda normal
14.46,45,62,10,0,14.8,0,0,0.1277857697684792,Demanda normal,Demanda normal
75.38,68,339,10,1,76.8,1,1,0.6407543187209468,Alta demanda,Alta demanda
51.02,32,158,0,0,47.69,0,0,0.2537312369188264,Demanda normal,Demanda normal
42.21,115,375,5,0,43.38,1,1,0.7146407304029746,Alta demanda,Alta demanda
10.68,54,72,15,1,15.23,0,0,0.14001130042290708,Demanda normal,Demanda normal
69.46,141,179,15,0,74.09,1,0,0.294410504741723,Alta demanda,Demanda normal
47.89,27,142,0,0,51.94,0,0,0.22693934425007292,Demanda normal,Demanda normal
48.31,69,251,0,1,47.9,0,0,0.4451561208929623,Demanda normal,Demanda normal
26.96,34,490,20,0,26.92,1,1,0.8797891646427652,Alta demanda,Alta demanda
46.09,151,292,20,0,43.66,0,1,0.5450591424265615,Demanda normal,Alta demanda
44.19,187,484,5,0,45.32,0,1,0.8717948788629942,Demanda normal,Alta demanda
96.68,40,346,20,0,94.56,1,1,0.6536512273578692,Alta demanda,Alta demanda
76.91,127,53,5,0,76.63,0,0,0.1149954177088765,Demanda normal,Demanda normal
51.17,86,189,0,1,54.34,1,0,0.3126343159448528,Alta demanda,Demanda normal
42.41,137,386,5,1,47.09,0,1,0.7359626438825365,Demanda normal,Alta demanda
95.11,37,234,20,0,91.12,0,0,0.4047147046363042,Demanda normal,Demanda normal
97.0,158,345,0,1,100.59,0,1,0.6487401478712747,Demanda normal,Alta demanda
45.12,68,235,10,1,43.34,0,0,0.41304172441555725,Demanda normal,Demanda normal
16.41,134,223,0,1,16.41,1,0,0.38885860049404114,Alta demanda,Demanda normal
80.78,108,421,0,1,81.58,0,1,0.7882325873052899,Demanda normal,Alta demanda
79.82,172,339,10,0,80.04,0,1,0.6404820732390498,Demanda normal,Alta demanda
27.47,133,338,15,0,30.5,0,1,0.6462258949598744,Demanda normal,Alta demanda
89.47,165,346,5,1,88.18,1,1,0.6537422644758326,Alta demanda,Alta demanda
98.67,158,428,10,1,101.29,1,1,0.7994772652205329,Alta demanda,Alta demanda
86.61,105,420,10,0,85.16,1,1,0.7872560068956067,Alta demanda,Alta demanda
36.8,32,284,20,0,32.19,0,1,0.5263491950729848,Demanda normal,Alta demanda
81.83,149,322,15,1,78.87,1,1,0.606606189296278,Alta demanda,Alta demanda
19.41,51,393,15,0,21.64,1,1,0.7509661323837483,Alta demanda,Alta demanda
29.14,24,389,15,1,28.95,0,1,0.7439420090571537,Demanda normal,Alta demanda
90.01,138,347,10,1,91.69,0,1,0.6565069682585486,Demanda normal,Alta demanda
38.91,145,241,20,0,39.17,0,0,0.4300248111243405,Demanda normal,Demanda normal
95.83,52,451,5,0,92.23,1,1,0.8287029619519547,Alta demanda,Alta demanda
95.34,179,210,10,1,93.86,1,0,0.35388228047406745,Alta demanda,Demanda normal
95.56,92,128,15,1,98.1,0,0,0.2055739545206228,Demanda normal,Demanda normal
18.25,59,59,5,1,21.01,0,0,0.1245418229130201,Demanda normal,Demanda normal
61.95,50,371,20,1,59.53,1,1,0.7091727870511183,Alta demanda,Alta demanda
10.85,152,304,20,1,9.09,1,1,0.5787547502517132,Alta demanda,Alta demanda
25.61,174,263,20,0,22.93,0,0,0.48252699522271547,Demanda normal,Demanda normal
84.92,178,163,20,1,83.79,1,0,0.26652714077486145,Alta demanda,Demanda normal
62.48,66,245,20,1,61.83,0,0,0.4357395504971777,Demanda normal,Demanda normal
16.72,192,331,5,1,12.68,0,1,0.6330299875977634,Demanda normal,Alta demanda
29.29,175,244,10,1,24.68,1,0,0.4375338534656968,Alta demanda,Demanda normal
37.78,145,115,10,0,41.65,0,0,0.19078235805239624,Demanda normal,Demanda normal
63.9,154,442,10,1,67.03,0,1,0.8221986928083411,Demanda normal,Alta demanda
59.3,155,463,0,1,63.68,1,1,0.8472027651473465,Alta demanda,Alta demanda
73.48,196,60,20,0,71.77,0,0,0.12450606796435856,Demanda normal,Demanda normal
23.35,112,247,5,1,25.33,0,0,0.44198259139964896,Demanda normal,Demanda normal
37.65,113,456,5,0,42.25,1,1,0.8400895426579814,Alta demanda,Alta demanda
34.83,103,76,5,0,39.11,0,0,0.1408099080912653,Demanda normal,Demanda normal
69.4,156,198,5,0,73.02,0,0,0.3291974899542057,Demanda normal,Demanda normal
60.53,90,378,10,0,59.55,1,1,0.7190158782597412,Alta demanda,Alta demanda
42.68,43,81,20,1,47.27,0,0,0.14844973461313632,Demanda normal,Demanda normal
50.97,50,210,10,0,53.49,1,0,0.35615420098176864,Alta demanda,Demanda normal
56.32,161,52,20,1,52.12,0,0,0.11831239558846893,Demanda normal,Demanda normal
90.56,194,122,20,0,93.32,1,0,0.198393706228852,Alta demanda,Demanda normal
60.52,121,467,0,1,61.02,1,1,0.8516259101714413,Alta demanda,Alta demanda
50.54,44,231,20,0,54.82,1,0,0.40407214803376057,Alta demanda,Demanda normal
15.68,137,301,10,1,20.16,1,1,0.5675099200453652,Alta demanda,Alta demanda
79.35,152,361,20,0,79.48,1,1,0.6877812900878311,Alta demanda,Alta demanda
62.11,30,58,10,1,64.78,0,0,0.12117096488570453,Demanda normal,Demanda normal
52.1,71,431,15,0,49.09,1,1,0.8075288368037608,Alta demanda,Alta demanda
77.79,36,165,5,1,82.78,0,0,0.2648761627984863,Demanda normal,Demanda normal
44.44,156,357,15,1,47.13,0,1,0.6843349001491753,Demanda normal,Alta demanda
42.4,142,66,0,0,45.21,0,0,0.12926518898601816,Demanda normal,Demanda normal
72.88,28,462,15,0,77.44,1,1,0.8454037100682871,Alta demanda,Alta demanda
55.17,108,92,15,0,51.82,0,0,0.15984435719534754,Demanda normal,Demanda normal
68.87,170,211,15,0,73.09,1,0,0.3590678753565622,Alta demanda,Demanda normal
71.32,127,500,20,0,75.52,1,1,0.8869828463620436,Alta demanda,Alta demanda
92.91,149,483,10,1,92.98,1,1,0.8686068892186994,Alta demanda,Alta demanda
25.17,157,205,15,0,28.98,1,0,0.3523662884940304,Alta demanda,Demanda normal
30.44,85,252,20,1,25.82,0,0,0.4569426473015909,Demanda normal,Demanda normal
94.84,185,405,5,0,90.29,1,1,0.7625991430996281,Alta demanda,Alta demanda
18.6,101,449,15,1,20.11,0,1,0.8355569420551487,Demanda normal,Alta demanda
13.07,73,270,5,0,8.4,0,0,0.4940062749956849,Demanda normal,Demanda normal
26.81,99,134,20,0,28.38,0,0,0.22186390698539957,Demanda normal,Demanda normal
75.85,167,256,5,1,79.34,1,0,0.45533308430713204,Alta demanda,Demanda normal
75.82,106,56,15,1,71.14,0,0,0.11985254414011991,Demanda normal,Demanda normal
31.87,76,91,15,1,31.46,0,0,0.16092218718998497,Demanda normal,Demanda normal
51.54,127,320,0,1,55.35,1,1,0.6011862085947768,Alta demanda,Alta demanda
14.43,98,217,20,1,13.87,1,0,0.3815795395648432,Alta demanda,Demanda normal
48.21,101,258,10,1,47.93,1,0,0.46469697066742005,Alta demanda,Demanda normal
78.44,56,192,10,0,83.19,0,0,0.3157822472429916,Demanda normal,Demanda normal
19.61,98,302,15,1,18.19,1,1,0.5704919721733174,Alta demanda,Alta demanda
14.22,125,181,10,0,17.54,0,0,0.30373757828926395,Demanda normal,Demanda normal
70.94,193,216,20,0,69.98,0,0,0.37158537929810886,Demanda normal,Demanda normal
36.68,132,382,5,0,36.85,0,1,0.7284532038471895,Demanda normal,Alta demanda
92.36,64,77,20,0,90.44,0,0,0.139915130525513,Demanda normal,Demanda normal
35.73,192,481,10,0,37.8,1,1,0.8700047645317986,Alta demanda,Alta demanda
66.32,188,486,15,0,65.19,0,1,0.8738298079988234,Demanda normal,Alta demanda
95.41,41,123,0,0,95.02,0,0,0.1938298713981621,Demanda normal,Demanda normal
42.76,83,72,15,1,43.14,0,0,0.13810472084850361,Demanda normal,Demanda normal
32.26,181,398,15,0,33.4,0,1,0.759748720522992,Demanda normal,Alta demanda
83.48,175,177,0,1,78.84,0,0,0.2874121298045193,Demanda normal,Demanda normal
86.52,194,316,20,0,90.68,0,1,0.5930081890077388,Demanda normal,Alta demanda
83.51,109,311,20,0,78.64,1,1,0.5816112614628088,Alta demanda,Alta demanda
24.86,111,189,15,0,26.91,0,0,0.3192463339848939,Demanda normal,Demanda normal
27.68,114,177,20,0,32.5,1,0,0.29674861239938416,Alta demanda,Demanda normal
35.7,138,109,15,0,39.79,0,0,0.18351519938755062,Demanda normal,Demanda normal
84.56,52,347,5,1,79.98,1,1,0.6548870292038489,Alta demanda,Alta demanda
76.22,176,356,20,0,71.71,0,1,0.6790052087689264,Demanda normal,Alta demanda
54.57,121,463,20,1,54.5,0,1,0.8506737722210452,Demanda normal,Alta demanda
93.9,32,53,5,1,97.84,0,0,0.11377535388249652,Demanda normal,Demanda normal
30.71,85,223,10,1,29.66,0,0,0.3890572577905546,Demanda normal,Demanda normal
59.12,197,341,20,0,62.22,1,1,0.6505973434076603,Alta demanda,Alta demanda
71.34,87,360,0,1,66.66,1,1,0.6820999937692108,Alta demanda,Alta demanda
83.3,24,370,0,0,82.46,0,1,0.6975110333346622,Demanda normal,Alta demanda
10.64,156,257,15,1,15.48,1,0,0.470200885631532,Alta demanda,Demanda normal
41.04,68,114,10,1,45.82,0,0,0.18915697033102896,Demanda normal,Demanda normal
53.1,200,140,5,0,52.92,0,0,0.22669665402534198,Demanda normal,Demanda normal
61.81,157,269,20,1,63.24,1,0,0.4917100462513855,Alta demanda,Demanda normal
15.44,82,292,10,0,16.01,1,1,0.5450502349497495,Alta demanda,Alta demanda
86.47,103,363,10,1,85.17,1,1,0.6887735443916686,Alta demanda,Alta demanda
31.17,90,456,5,1,28.97,1,1,0.8415273617504926,Alta demanda,Alta demanda
57.82,165,218,10,0,53.86,1,0,0.37450840077293274,Alta demanda,Demanda normal
64.36,117,119,15,0,62.76,0,0,0.1949147502054932,Demanda normal,Demanda normal
38.52,29,74,15,0,39.57,0,0,0.1393498846948472,Demanda normal,Demanda normal
50.22,194,61,5,1,53.97,0,0,0.12545242056596087,Demanda normal,Demanda normal
16.29,115,207,20,1,12.48,1,0,0.3605450518790818,Alta demanda,Demanda normal
18.56,28,273,20,0,15.62,0,1,0.5038146049216756,Demanda normal,Alta demanda
56.33,23,62,10,0,53.13,0,0,0.12495239529963352,Demanda normal,Demanda normal
49.98,46,258,0,0,52.93,1,0,0.45849497842004333,Alta demanda,Demanda normal
28.75,189,284,5,1,30.9,0,1,0.5266750123802063,Demanda normal,Alta demanda
35.78,65,206,20,1,32.92,1,0,0.35486081838902117,Alta demanda,Demanda normal
73.07,76,117,0,1,72.69,0,0,0.18880260138036228,Demanda normal,Demanda normal
42.76,108,495,20,0,39.2,1,1,0.884214699294146,Alta demanda,Alta demanda
68.11,61,139,10,1,63.25,1,0,0.22425482865090127,Alta demanda,Demanda normal
42.08,155,461,10,1,43.03,1,1,0.8479551016197501,Alta demanda,Alta demanda
95.32,172,464,15,1,94.64,1,1,0.8483870831189896,Alta demanda,Alta demanda
92.74,29,96,10,1,92.57,0,0,0.16081860776218018,Demanda normal,Demanda normal
97.15,187,485,20,1,95.51,1,1,0.8721687667579979,Alta demanda,Alta demanda
98.28,99,140,5,0,97.8,0,0,0.22073446126590932,Demanda normal,Demanda normal
93.37,49,425,5,1,90.58,1,1,0.793551585338985,Alta demanda,Alta demanda
13.15,137,286,5,1,13.97,1,1,0.5327437817554984,Alta demanda,Alta demanda
54.29,94,281,0,0,53.95,1,1,0.5113518476075443,Alta demanda,Alta demanda
87.1,115,131,5,0,88.09,1,0,0.20814684981192963,Alta demanda,Demanda normal
19.49,94,415,15,0,23.51,1,1,0.7870168438957346,Alta demanda,Alta demanda
47.79,33,470,20,0,44.83,1,1,0.8576845061876253,Alta demanda,Alta demanda
83.78,46,493,20,1,85.67,1,1,0.8797594069725485,Alta demanda,Alta demanda
85.65,33,259,15,0,90.25,0,0,0.459764234794366,Demanda normal,Demanda normal
72.85,150,461,0,0,69.15,1,1,0.8432097058573403,Alta demanda,Alta demanda
16.53,72,256,0,0,15.24,1,0,0.4597612775467217,Alta demanda,Demanda normal
13.63,157,367,20,0,13.83,0,1,0.7077446112431259,Demanda normal,Alta demanda
74.18,47,278,5,1,74.59,0,1,0.5037701964501187,Demanda normal,Alta demanda
97.95,199,398,5,1,98.33,1,1,0.7515626686187721,Alta demanda,Alta demanda
58.31,195,281,5,0,54.66,0,1,0.5143881293093885,Demanda normal,Alta demanda
80.7,37,231,5,0,82.05,1,0,0.39527698923078214,Alta demanda,Demanda normal
57.99,129,183,15,1,53.44,0,0,0.3052848555910935,Demanda normal,Demanda normal
53.29,96,357,20,1,53.3,0,1,0.683804116064859,Demanda normal,Alta demanda
83.58,78,215,20,0,87.07,1,0,0.36544857050111235,Alta demanda,Demanda normal
80.49,186,108,15,0,81.23,0,0,0.17882570473192475,Demanda normal,Demanda normal
24.07,78,142,20,0,25.61,0,0,0.23475477487954893,Demanda normal,Demanda normal
24.49,39,319,20,1,20.22,1,1,0.6080426421856597,Alta demanda,Alta demanda
53.55,149,469,15,1,54.45,1,1,0.8570081907908659,Alta demanda,Alta demanda
61.1,108,333,10,0,61.57,1,1,0.6293234951771839,Alta demanda,Alta demanda
18.76,57,108,10,0,18.08,0,0,0.18209613419590848,Demanda normal,Demanda normal
42.7,52,340,10,1,47.68,1,1,0.6468397889530881,Alta demanda,Alta demanda
40.63,174,77,15,1,37.17,0,0,0.14473855867101199,Demanda normal,Demanda normal
36.42,32,327,20,1,32.49,1,1,0.6234740182774412,Alta demanda,Alta demanda
71.89,118,341,20,1,70.49,1,1,0.6493267402611314,Alta demanda,Alta demanda
49.71,95,285,20,0,45.05,0,1,0.527811657263695,Demanda normal,Alta demanda
27.73,75,139,20,0,31.72,1,0,0.2293055378568044,Alta demanda,Demanda normal
56.51,162,112,5,1,57.29,0,0,0.18521721499758081,Demanda normal,Demanda normal
59.14,164,380,10,1,57.42,1,1,0.7252225451728631,Alta demanda,Alta demanda
90.45,165,226,10,1,93.04,0,0,0.38809612059660836,Demanda normal,Demanda normal
60.98,180,101,20,1,62.44,0,0,0.1730021129121271,Demanda normal,Demanda normal
96.73,30,337,0,0,92.56,0,1,0.6289359939630391,Demanda normal,Alta demanda
76.83,180,277,0,1,72.49,1,1,0.5022650435655053,Alta demanda,Alta demanda
77.07,115,192,5,1,78.24,1,0,0.317120937235889,Alta demanda,Demanda normal
22.96,187,143,10,0,20.52,0,0,0.2358763135050861,Demanda normal,Demanda normal
11.97,139,284,20,1,12.81,1,1,0.5331207790941642,Alta demanda,Alta demanda
63.54,57,353,15,0,61.05,1,1,0.6712862870245806,Alta demanda,Alta demanda
99.96,100,178,0,0,104.42,1,0,0.28427471356905504,Alta demanda,Demanda normal
79.66,184,297,20,1,82.67,1,1,0.553071579876013,Alta demanda,Alta demanda
81.73,160,222,10,1,77.06,0,0,0.3811598932190285,Demanda normal,Demanda normal
35.75,147,423,5,0,32.15,1,1,0.7963862277807237,Alta demanda,Alta demanda
34.73,200,315,10,0,37.45,1,1,0.5955012280663626,Alta demanda,Alta demanda
77.42,175,198,0,0,76.61,0,0,0.32735139778149136,Demanda normal,Demanda normal
72.44,114,417,5,0,68.02,1,1,0.7832820523927772,Alta demanda,Alta demanda
89.8,126,273,15,0,86.43,0,0,0.49329435518570186,Demanda normal,Demanda normal
46.81,49,114,0,1,42.16,0,0,0.18695100365924788,Demanda normal,Demanda normal
33.75,156,89,0,1,31.9,0,0,0.15662976169964435,Demanda normal,Demanda normal
90.59,58,489,0,0,90.53,1,1,0.8720792751267928,Alta demanda,Alta demanda
83.26,190,323,0,0,81.03,1,1,0.6031937383079269,Alta demanda,Alta demanda
14.89,30,223,5,1,13.16,0,0,0.38894070420958815,Demanda normal,Demanda normal
83.82,66,231,10,1,85.64,0,0,0.39830906526353443,Demanda normal,Demanda normal
81.35,102,426,15,1,82.51,0,1,0.7986663891458372,Demanda normal,Alta demanda
12.98,71,291,20,0,13.17,1,1,0.5461174117858753,Alta demanda,Alta demanda
22.78,74,99,15,0,20.85,0,0,0.17095670300781454,Demanda normal,Demanda normal
92.85,88,81,0,1,93.14,0,0,0.1421336547049291,Demanda normal,Demanda normal
98.61,175,276,15,1,99.46,0,1,0.5009318983800193,Demanda normal,Alta demanda
36.12,40,351,0,1,40.7,1,1,0.6673449324686467,Alta demanda,Alta demanda
79.74,197,421,20,1,79.49,1,1,0.793614570576265,Alta demanda,Alta demanda
39.64,110,203,20,1,37.85,0,0,0.34874160630744905,Demanda normal,Demanda normal
58.88,183,59,10,1,58.51,0,0,0.12363822072060368,Demanda normal,Demanda normal
17.84,90,492,0,1,20.55,1,1,0.8806286208478482,Alta demanda,Alta demanda
70.25,126,82,0,1,74.77,0,0,0.14509877627651135,Demanda normal,Demanda normal
